stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_score,itemknn,0.3169065999973099,0.3125,0.3125,0.0,0.9860949566927688,338853888,29,0.0107758620689655,gift_cards,0,,gift_cards,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3093630999937886,0.3125,0.3125,0.0,1.01013986479407,338853888,127,0.0024606299212598,gift_cards,0,,gift_cards,itemknn,quota_mmr,0
rerank,itemknn,0.3847081999992952,0.375,0.375,0.0,0.974764769767546,338853888,1,0.375,gift_cards,0,,gift_cards,itemknn,quota_mmr,0
train,als,0.6524306999999681,0.65625,0.640625,0.015625,1.0058539550637824,338853888,1,0.65625,gift_cards,0,,gift_cards,als,none,0
retrieve_score,als,0.3268518000040785,0.3125,0.3125,0.0,0.956090803220605,338853888,28,0.0111607142857142,gift_cards,0,,gift_cards,als,none,0
retrieve_select,als,0.3080688999980339,0.3125,0.3125,0.0,1.0143834707170845,338853888,122,0.002561475409836,gift_cards,0,,gift_cards,als,none,0
train,als,0.6341128999993089,0.640625,0.640625,0.0,1.010269622334916,338853888,1,0.640625,gift_cards,0,,gift_cards,als,quota_mmr,0
rerank_setup,als,0.3065610999983619,0.3125,0.3125,0.0,1.019372647089503,338853888,586,0.0005332764505119,gift_cards,0,,gift_cards,als,quota_mmr,0
retrieve_score,als,0.3186863000009907,0.3125,0.296875,0.015625,0.980588120666086,338853888,27,0.011574074074074,gift_cards,0,,gift_cards,als,quota_mmr,0
retrieve_select,als,0.307069100002991,0.3125,0.3125,0.0,1.0176862471572556,338853888,123,0.002540650406504,gift_cards,0,,gift_cards,als,quota_mmr,0
rerank,als,0.4405430999977398,0.4375,0.4375,0.0,0.9930923898302904,338853888,1,0.4375,gift_cards,0,,gift_cards,als,quota_mmr,0
train,popularity,0.3023161000019172,0.3125,0.296875,0.015625,1.033686264138821,338853888,2959,0.0001056100033795,software,0,,software,popularity,none,0
retrieve_score,popularity,0.3198271000001114,0.3125,0.296875,0.015625,0.977090434174875,338853888,29,0.0107758620689655,software,0,,software,popularity,none,0
retrieve_select,popularity,0.3092455000005429,0.3125,0.234375,0.078125,1.010524001155882,338853888,51,0.0061274509803921,software,0,,software,popularity,none,0
train,popularity,0.3064947000020765,0.3125,0.265625,0.046875,1.0195934872540462,338853888,3116,0.0001002888318356,software,0,,software,popularity,quota_mmr,0
